[dotenv@17.2.3] injecting env (56) from apps/mercato/.env -- tip: ⚙️  suppress all logs with { quiet: true }
  ✘   625 .ai/tmp/auto-continue-pr/pr-1523-20260415-204611/packages/core/src/modules/payment_gateways/__integration__/TC-PGWY-013.spec.ts:24:3 › TC-PGWY-013: Forged webhook regression › should reject an unsigned forged capture webhook and leave the transaction untouched (retry #1) (89ms)
  ✘   626 .ai/tmp/auto-continue-pr/pr-1523-20260415-204611/packages/core/src/modules/payment_gateways/__integration__/TC-PGWY-013.spec.ts:64:3 › TC-PGWY-013: Forged webhook regression › should reject a forged capture webhook that ships an invalid HMAC signature (79ms)
  ✘   627 .ai/tmp/auto-continue-pr/pr-1523-20260415-204611/packages/core/src/modules/payment_gateways/__integration__/TC-PGWY-013.spec.ts:64:3 › TC-PGWY-013: Forged webhook regression › should reject a forged capture webhook that ships an invalid HMAC signature (retry #1) (85ms)
  ✘   628 .ai/tmp/auto-continue-pr/pr-1523-20260415-204611/packages/core/src/modules/payment_gateways/__integration__/TC-PGWY-013.spec.ts:101:3 › TC-PGWY-013: Forged webhook regression › should ignore attacker-supplied metadata even when the signature is valid (75ms)
  ✘   629 .ai/tmp/auto-continue-pr/pr-1523-20260415-204611/packages/core/src/modules/payment_gateways/__integration__/TC-PGWY-013.spec.ts:101:3 › TC-PGWY-013: Forged webhook regression › should ignore attacker-supplied metadata even when the signature is valid (retry #1) (85ms)
  ✘   630 .ai/tmp/auto-continue-pr/pr-1523-20260415-204611/packages/core/src/modules/planner/__integration__/TC-PLAN-001.spec.ts:17:3 › TC-PLAN-001: Availability Rulesets list page › should render the availability schedules table and allow navigating to a ruleset detail page (20.1s)
  ✘   631 .ai/tmp/auto-continue-pr/pr-1523-20260415-204611/packages/core/src/modules/planner/__integration__/TC-PLAN-001.spec.ts:17:3 › TC-PLAN-001: Availability Rulesets list page › should render the availability schedules table and allow navigating to a ruleset detail page (retry #1) (20.1s)
  ✘   632 .ai/tmp/auto-continue-pr/pr-1523-20260415-204611/packages/core/src/modules/planner/__integration__/TC-PLAN-002.spec.ts:12:3 › TC-PLAN-002: Availability Rule Set CRUD APIs › should create, list, search, update, and soft-delete an availability rule set (78ms)
  ✘   633 .ai/tmp/auto-continue-pr/pr-1523-20260415-204611/packages/core/src/modules/planner/__integration__/TC-PLAN-002.spec.ts:12:3 › TC-PLAN-002: Availability Rule Set CRUD APIs › should create, list, search, update, and soft-delete an availability rule set (retry #1) (86ms)
  ✘   634 .ai/tmp/auto-continue-pr/pr-1523-20260415-204611/packages/core/src/modules/planner/__integration__/TC-PLAN-003.spec.ts:13:3 › TC-PLAN-003: Weekly & Date-specific availability replace APIs › should replace weekly availability windows for a rule set subject (77ms)
  ✘   635 .ai/tmp/auto-continue-pr/pr-1523-20260415-204611/packages/core/src/modules/planner/__integration__/TC-PLAN-003.spec.ts:13:3 › TC-PLAN-003: Weekly & Date-specific availability replace APIs › should replace weekly availability windows for a rule set subject (retry #1) (88ms)
  ✘   636 .ai/tmp/auto-continue-pr/pr-1523-20260415-204611/packages/core/src/modules/planner/__integration__/TC-PLAN-003.spec.ts:95:3 › TC-PLAN-003: Weekly & Date-specific availability replace APIs › should replace date-specific availability windows for a team member subject (76ms)
  ✓   637 .ai/tmp/auto-continue-pr/pr-1523-20260415-204611/packages/core/src/modules/planner/__integration__/TC-PLAN-003.spec.ts:95:3 › TC-PLAN-003: Weekly & Date-specific availability replace APIs › should replace date-specific availability windows for a team member subject (retry #1) (582ms)
  ✓   638 .ai/tmp/auto-continue-pr/pr-1523-20260415-204611/packages/core/src/modules/planner/__integration__/TC-PLAN-004.spec.ts:14:3 › TC-PLAN-004: Availability rule CRUD & access control › should create, list, update, and delete an individual availability rule (582ms)
  ✓   639 .ai/tmp/auto-continue-pr/pr-1523-20260415-204611/packages/core/src/modules/planner/__integration__/TC-PLAN-004.spec.ts:95:3 › TC-PLAN-004: Availability rule CRUD & access control › should deny employee access to rule set write operations (596ms)
  ✓   640 .ai/tmp/auto-continue-pr/pr-1523-20260415-204611/packages/core/src/modules/progress/__integration__/TC-PROG-001.spec.ts:9:3 › TC-PROG-001: Progress Job Lifecycle › should create, list, update, and cancel a progress job (379ms)
  ✓   641 .ai/tmp/auto-continue-pr/pr-1523-20260415-204611/packages/core/src/modules/progress/__integration__/TC-PROG-002.spec.ts:24:3 › TC-PROG-002: Progress SSE events › emits progress.job.updated to authenticated user via SSE bridge (2.1s)
  ✓   642 .ai/tmp/auto-continue-pr/pr-1523-20260415-204611/packages/core/src/modules/resources/__integration__/TC-INT-007.spec.ts:22:3 › TC-INT-007: Resource Detail Header Pattern › should render detail header with title, subtitle and back navigation (2.7s)
  ✓   643 .ai/tmp/auto-continue-pr/pr-1523-20260415-204611/packages/core/src/modules/resources/__integration__/TC-INT-007.spec.ts:56:3 › TC-INT-007: Resource Detail Header Pattern › should show resource update in version history after editing details (6.4s)
  ✓   644 .ai/tmp/auto-continue-pr/pr-1523-20260415-204611/packages/core/src/modules/resources/__integration__/TC-RESO-001.spec.ts:17:3 › TC-RESO-001: Resources list page › should render the resources table and allow navigating to a resource detail page (4.8s)
  ✓   645 .ai/tmp/auto-continue-pr/pr-1523-20260415-204611/packages/core/src/modules/sales/__integration__/TC-SALES-001.spec.ts:10:3 › TC-SALES-001: Quote Creation › should create a quote and add a line from UI (6.8s)
  -   646 .ai/tmp/auto-continue-pr/pr-1523-20260415-204611/packages/core/src/modules/sales/__integration__/TC-SALES-002.spec.ts:10:3 › TC-SALES-002: Quote To Order Conversion › should convert quote into order from actions menu
  ✓   647 .ai/tmp/auto-continue-pr/pr-1523-20260415-204611/packages/core/src/modules/sales/__integration__/TC-SALES-003.spec.ts:10:3 › TC-SALES-003: Order Creation › should create a sales order from UI create form (4.9s)
  ✘   648 .ai/tmp/auto-continue-pr/pr-1523-20260415-204611/packages/core/src/modules/sales/__integration__/TC-SALES-004.spec.ts:10:3 › TC-SALES-004: Order Line Management › should create and update order line in UI (20.1s)
  ✘   649 .ai/tmp/auto-continue-pr/pr-1523-20260415-204611/packages/core/src/modules/sales/__integration__/TC-SALES-004.spec.ts:10:3 › TC-SALES-004: Order Line Management › should create and update order line in UI (retry #1) (20.1s)
  ✘   650 .ai/tmp/auto-continue-pr/pr-1523-20260415-204611/packages/core/src/modules/sales/__integration__/TC-SALES-005.spec.ts:10:3 › TC-SALES-005: Order Discount Adjustment › should add discount adjustment on order from UI (20.0s)
  ✓   651 .ai/tmp/auto-continue-pr/pr-1523-20260415-204611/packages/core/src/modules/sales/__integration__/TC-SALES-005.spec.ts:10:3 › TC-SALES-005: Order Discount Adjustment › should add discount adjustment on order from UI (retry #1) (8.8s)
  ✓   652 .ai/tmp/auto-continue-pr/pr-1523-20260415-204611/packages/core/src/modules/sales/__integration__/TC-SALES-006.spec.ts:10:3 › TC-SALES-006: Order Tax Calculation › should display tax-aware net/gross amounts on order line in UI (6.0s)
  ✓   653 .ai/tmp/auto-continue-pr/pr-1523-20260415-204611/packages/core/src/modules/sales/__integration__/TC-SALES-007.spec.ts:10:3 › TC-SALES-007: Shipment Recording › should create shipment from order UI (9.4s)
  -   654 .ai/tmp/auto-continue-pr/pr-1523-20260415-204611/packages/core/src/modules/sales/__integration__/TC-SALES-008.spec.ts:8:3 › TC-SALES-008: Invoice Creation Full › is not executable in current module
  -   655 .ai/tmp/auto-continue-pr/pr-1523-20260415-204611/packages/core/src/modules/sales/__integration__/TC-SALES-009.spec.ts:8:3 › TC-SALES-009: Invoice Creation Partial › is not executable in current module
  ✓   656 .ai/tmp/auto-continue-pr/pr-1523-20260415-204611/packages/core/src/modules/sales/__integration__/TC-SALES-010.spec.ts:10:3 › TC-SALES-010: Payment Recording › should record payment from order payments UI (9.1s)
  -   657 .ai/tmp/auto-continue-pr/pr-1523-20260415-204611/packages/core/src/modules/sales/__integration__/TC-SALES-011.spec.ts:10:3 › TC-SALES-011: Payment Allocation › should expose allocation controls in payment UI when available
  -   658 .ai/tmp/auto-continue-pr/pr-1523-20260415-204611/packages/core/src/modules/sales/__integration__/TC-SALES-012.spec.ts:8:3 › TC-SALES-012: Credit Memo Creation › is not executable in current module
  ✓   659 .ai/tmp/auto-continue-pr/pr-1523-20260415-204611/packages/core/src/modules/sales/__integration__/TC-SALES-013.spec.ts:26:3 › TC-SALES-013: Sales Channel Config › should create and update a sales channel in UI (5.4s)
  ✓   660 .ai/tmp/auto-continue-pr/pr-1523-20260415-204611/packages/core/src/modules/sales/__integration__/TC-SALES-014.spec.ts:9:3 › TC-SALES-014: Shipping Method Config › should open shipping method creation dialog in UI (3.5s)
  ✓   661 .ai/tmp/auto-continue-pr/pr-1523-20260415-204611/packages/core/src/modules/sales/__integration__/TC-SALES-015.spec.ts:9:3 › TC-SALES-015: Payment Method Config › should open payment method creation dialog in UI (3.4s)
  ✓   662 .ai/tmp/auto-continue-pr/pr-1523-20260415-204611/packages/core/src/modules/sales/__integration__/TC-SALES-016.spec.ts:9:3 › TC-SALES-016: Tax Rate Configuration › should open tax rate creation dialog in UI (3.3s)
  ✓   663 .ai/tmp/auto-continue-pr/pr-1523-20260415-204611/packages/core/src/modules/sales/__integration__/TC-SALES-017.spec.ts:15:3 › TC-SALES-017: Multi-Adjustment Totals Recalculation › should recalculate grand total after multiple adjustments (9.6s)
  ✓   664 .ai/tmp/auto-continue-pr/pr-1523-20260415-204611/packages/core/src/modules/sales/__integration__/TC-SALES-018.spec.ts:88:3 › TC-SALES-018: Shipment Cost Impact on Totals › should change totals after recording shipment with tracking (811ms)
  ✓   665 .ai/tmp/auto-continue-pr/pr-1523-20260415-204611/packages/core/src/modules/sales/__integration__/TC-SALES-018.spec.ts:132:3 › TC-SALES-018: Shipment Cost Impact on Totals › should reject concurrent shipments that exceed the order line quantity (654ms)
  ✓   666 .ai/tmp/auto-continue-pr/pr-1523-20260415-204611/packages/core/src/modules/sales/__integration__/TC-SALES-019.spec.ts:10:3 › TC-SALES-019: Payment Entry and Grand Total Stability › should keep grand total stable after payment is recorded (9.2s)
  ✓   667 .ai/tmp/auto-continue-pr/pr-1523-20260415-204611/packages/core/src/modules/sales/__integration__/TC-SALES-020.spec.ts:57:3 › TC-SALES-020a: Quote line normalization and snapshot preservation › should persist normalized quantities and preserve snapshot across quote conversion (1.1s)
  ✓   668 .ai/tmp/auto-continue-pr/pr-1523-20260415-204611/packages/core/src/modules/sales/__integration__/TC-SALES-020.spec.ts:188:3 › TC-SALES-020b: Document History Widget › should show action, status, and comment entries and filter each kind correctly (5.2s)
  ✓   669 .ai/tmp/auto-continue-pr/pr-1523-20260415-204611/packages/core/src/modules/sales/__integration__/TC-SALES-021.spec.ts:13:3 › TC-SALES-021: Legacy qty alias in quote lines › should accept qty input and persist canonical unit in quote lines (631ms)
  ✓   670 .ai/tmp/auto-continue-pr/pr-1523-20260415-204611/packages/core/src/modules/sales/__integration__/TC-SALES-022.spec.ts:13:3 › TC-SALES-022: Quote line unit switch recalculates manual price amounts › should recalculate manual unit prices when API update changes line unit without a new price payload (980ms)
  ✓   671 .ai/tmp/auto-continue-pr/pr-1523-20260415-204611/packages/core/src/modules/sales/__integration__/TC-SALES-023-catalog-image-enricher.spec.ts:36:3 › TC-SALES-023: Catalog Image Enricher › TC-SALES-023-R01: Quote line reflects updated product image (729ms)
  ✓   672 .ai/tmp/auto-continue-pr/pr-1523-20260415-204611/packages/core/src/modules/sales/__integration__/TC-SALES-023-catalog-image-enricher.spec.ts:116:3 › TC-SALES-023: Catalog Image Enricher › TC-SALES-023-R02: Quote line falls back to snapshot when product is deleted (607ms)
  ✓   673 .ai/tmp/auto-continue-pr/pr-1523-20260415-204611/packages/core/src/modules/sales/__integration__/TC-SALES-023-catalog-image-enricher.spec.ts:184:3 › TC-SALES-023: Catalog Image Enricher › TC-SALES-023-R03: enrichMany applies to all lines in a list response (682ms)
  ✓   674 .ai/tmp/auto-continue-pr/pr-1523-20260415-204611/packages/core/src/modules/sales/__integration__/TC-SALES-023.spec.ts:40:3 › TC-SALES-023: Order Returns - Adjustments and returned_quantity › should create return, generate return adjustments, update returned_quantity, and reduce totals (825ms)
  ✓   675 .ai/tmp/auto-continue-pr/pr-1523-20260415-204611/packages/core/src/modules/sales/__integration__/TC-SALES-023.spec.ts:148:3 › TC-SALES-023: Order Returns - Adjustments and returned_quantity › should reject concurrent returns that exceed the remaining order line quantity (631ms)
  ✓   676 .ai/tmp/auto-continue-pr/pr-1523-20260415-204611/packages/core/src/modules/sales/__integration__/TC-SALES-024.spec.ts:15:5 › TC-SALES-024: Status dictionary CRUD APIs (shipment, order, order-line) › should create, list, update, and delete a shipment-statuses entry (402ms)
  ✓   677 .ai/tmp/auto-continue-pr/pr-1523-20260415-204611/packages/core/src/modules/sales/__integration__/TC-SALES-024.spec.ts:15:5 › TC-SALES-024: Status dictionary CRUD APIs (shipment, order, order-line) › should create, list, update, and delete a order-statuses entry (396ms)
  ✓   678 .ai/tmp/auto-continue-pr/pr-1523-20260415-204611/packages/core/src/modules/sales/__integration__/TC-SALES-024.spec.ts:15:5 › TC-SALES-024: Status dictionary CRUD APIs (shipment, order, order-line) › should create, list, update, and delete a order-line-statuses entry (401ms)
  ✓   679 .ai/tmp/auto-continue-pr/pr-1523-20260415-204611/packages/core/src/modules/sales/__integration__/TC-SALES-025.spec.ts:9:3 › TC-SALES-025: Delivery windows CRUD API › should create, list, update, and delete a delivery window (389ms)
  ✓   680 .ai/tmp/auto-continue-pr/pr-1523-20260415-204611/packages/core/src/modules/sales/__integration__/TC-SALES-026.spec.ts:9:3 › TC-SALES-026: Notes CRUD API › should create, list, update, and delete a note attached to an order (630ms)
  ✓   681 .ai/tmp/auto-continue-pr/pr-1523-20260415-204611/packages/core/src/modules/sales/__integration__/TC-SALES-027.spec.ts:9:3 › TC-SALES-027: Sales tags CRUD API › should create, list, update, and delete a sales tag (305ms)
  ✘   682 .ai/tmp/auto-continue-pr/pr-1523-20260415-204611/packages/core/src/modules/sales/__integration__/TC-SALES-028.spec.ts:8:3 › TC-SALES-028: Document number generation & dashboard widgets › should generate document numbers and return dashboard widget data (56ms)
